time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro,gps_lat,gps_lon,gps_alt
2.370,-0.0658000,-0.0706000,9.5978000,57.9300000,52.9556000,59.9518000,-40.5500000,-10.9360000,5.5980000,0.000000,0,0,0
2.380,-0.0502000,-0.0897000,9.6050000,57.8384000,53.1006000,59.9823000,-40.6980000,-10.6390000,6.5400000,0.000000,0,0,0
2.390,-0.0311000,-0.1017000,9.6122000,57.6935000,53.4668000,59.8679000,-40.7880000,-10.8440000,6.1400000,0.000000,0,0,0
2.400,-0.0275000,-0.1005000,9.6122000,57.4951000,53.9246000,59.7458000,-40.5960000,-10.6950000,5.8710000,0.000000,0,0,0
2.410,-0.0431000,-0.0957000,9.6062000,57.2662000,54.2374000,59.7839000,-40.7330000,-10.7680000,5.3850000,0.000000,0,0,0
2.420,-0.0634000,-0.1089000,9.5990000,57.1213000,54.3137000,60.0662000,-40.3050000,-10.9550000,6.1680000,0.000000,0,0,0
2.430,-0.0754000,-0.1352000,9.5966000,57.1365000,54.1458000,60.4858000,-40.7460000,-10.7600000,5.4910000,0.000000,0,0,0
2.440,-0.0825000,-0.1579000,9.5966000,57.2510000,53.8788000,60.9283000,-40.6750000,-10.6950000,5.8810000,0.000000,0,0,0
2.450,-0.0849000,-0.1711000,9.6026000,57.3349000,53.6346000,61.2946000,-40.6200000,-10.5030000,5.3900000,0.000000,0,0,0
2.460,-0.0825000,-0.1759000,9.6086000,57.2662000,53.5507000,61.4853000,-40.8830000,-10.9970000,5.9670000,0.000000,0,0,0
2.470,-0.0813000,-0.1663000,9.6110000,57.0145000,53.6957000,61.4853000,-40.6270000,-10.7410000,6.1100000,0.000000,0,0,0
2.480,-0.0981000,-0.1412000,9.6038000,56.5109000,54.1687000,61.2869000,-40.7570000,-11.0010000,6.3080000,0.000000,0,0,0
